INFO  - 2015-01-08 14:16:02.599; org.apache.solr.core.QuerySenderListener; QuerySenderListener sending requests to Searcher@401e1f8d[collection1] main{StandardDirectoryReader(segments_1:1:nrt)}
INFO  - 2015-01-08 14:16:02.600; org.apache.solr.core.CoreContainer; registering core: collection1
INFO  - 2015-01-08 14:16:02.602; org.apache.solr.servlet.SolrDispatchFilter; user.dir=/Users/alan/Code/solrnutch/solr-4.10.3/example
INFO  - 2015-01-08 14:16:02.602; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init() done
INFO  - 2015-01-08 14:16:02.655; org.eclipse.jetty.server.AbstractConnector; Started SocketConnector@0.0.0.0:8983
INFO  - 2015-01-08 14:16:02.673; org.apache.solr.core.SolrCore; [collection1] webapp=null path=null params={event=firstSearcher&q=static+firstSearcher+warming+in+solrconfig.xml&distrib=false} hits=0 status=0 QTime=72 
INFO  - 2015-01-08 14:16:02.674; org.apache.solr.core.QuerySenderListener; QuerySenderListener done.
INFO  - 2015-01-08 14:16:02.674; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: default
INFO  - 2015-01-08 14:16:02.674; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: wordbreak
INFO  - 2015-01-08 14:16:02.675; org.apache.solr.core.SolrCore; [collection1] Registered new searcher Searcher@401e1f8d[collection1] main{StandardDirectoryReader(segments_1:1:nrt)}
INFO  - 2015-01-08 14:17:32.783; org.eclipse.jetty.server.Server; Graceful shutdown SocketConnector@0.0.0.0:8983
INFO  - 2015-01-08 14:17:32.784; org.eclipse.jetty.server.Server; Graceful shutdown o.e.j.w.WebAppContext{/solr,file:/Users/alan/Code/solrnutch/solr-4.10.3/example/solr-webapp/webapp/},/Users/alan/Code/solrnutch/solr-4.10.3/example/webapps/solr.war
INFO  - 2015-01-08 14:17:33.787; org.apache.solr.core.CoreContainer; Shutting down CoreContainer instance=194161124
INFO  - 2015-01-08 14:17:33.788; org.apache.solr.core.SolrCore; [collection1]  CLOSING SolrCore org.apache.solr.core.SolrCore@aaa517
INFO  - 2015-01-08 14:17:33.789; org.apache.solr.update.DirectUpdateHandler2; closing DirectUpdateHandler2{commits=0,autocommit maxTime=15000ms,autocommits=0,soft autocommits=0,optimizes=0,rollbacks=0,expungeDeletes=0,docsPending=0,adds=0,deletesById=0,deletesByQuery=0,errors=0,cumulative_adds=0,cumulative_deletesById=0,cumulative_deletesByQuery=0,cumulative_errors=0,transaction_logs_total_size=0,transaction_logs_total_number=0}
INFO  - 2015-01-08 14:17:33.789; org.apache.solr.update.SolrCoreState; Closing SolrCoreState
INFO  - 2015-01-08 14:17:33.790; org.apache.solr.update.DefaultSolrCoreState; SolrCoreState ref count has reached 0 - closing IndexWriter
INFO  - 2015-01-08 14:17:33.790; org.apache.solr.update.DefaultSolrCoreState; closing IndexWriter with IndexWriterCloser
INFO  - 2015-01-08 14:17:33.792; org.apache.solr.core.SolrCore; [collection1] Closing main searcher on request.
INFO  - 2015-01-08 14:17:33.793; org.apache.solr.core.CachingDirectoryFactory; Closing NRTCachingDirectoryFactory - 2 directories currently being tracked
INFO  - 2015-01-08 14:17:33.798; org.apache.solr.core.CachingDirectoryFactory; looking to close /Users/alan/Code/solrnutch/solr-4.10.3/example/solr/collection1/data [CachedDir<<refCount=0;path=/Users/alan/Code/solrnutch/solr-4.10.3/example/solr/collection1/data;done=false>>]
INFO  - 2015-01-08 14:17:33.799; org.apache.solr.core.CachingDirectoryFactory; Closing directory: /Users/alan/Code/solrnutch/solr-4.10.3/example/solr/collection1/data
INFO  - 2015-01-08 14:17:33.799; org.apache.solr.core.CachingDirectoryFactory; looking to close /Users/alan/Code/solrnutch/solr-4.10.3/example/solr/collection1/data/index [CachedDir<<refCount=0;path=/Users/alan/Code/solrnutch/solr-4.10.3/example/solr/collection1/data/index;done=false>>]
INFO  - 2015-01-08 14:17:33.799; org.apache.solr.core.CachingDirectoryFactory; Closing directory: /Users/alan/Code/solrnutch/solr-4.10.3/example/solr/collection1/data/index
INFO  - 2015-01-08 14:17:33.800; org.eclipse.jetty.server.handler.ContextHandler; stopped o.e.j.w.WebAppContext{/solr,file:/Users/alan/Code/solrnutch/solr-4.10.3/example/solr-webapp/webapp/},/Users/alan/Code/solrnutch/solr-4.10.3/example/webapps/solr.war
